user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
177,full_active,0,0,0,97,"(50,100]",7,"[1,10)",0,0,294,181-365,0,3,8,277,1,0,1,3,297,4,2,0,0,0,0,0,0,0
178,full_active,0,0,0,7,"(0,10]",0,0,0,0,58,31-60,0,1,17,647,2,0,1,0,203,1,2,0,0,0,0,0,0,0
179,full_active,0,0,0,7,"(0,10]",0,0,0,0,99,61-90,0,2,25,1047,0,0,1,15,97,3,3,0,1,0,0,0,1,0
180,full_active,0,0,0,39,"(10,50]",4,"[1,10)",1,"[1,5)",234,181-365,0,1,1,452,2,0,0,11,242,5,2,2,0,0,0,0,0,0
181,full_active,0,0,0,1201,500+,7,"[1,10)",4,"[1,5)",283,181-365,1,6,25,1027,0,0,0,2,51,2,2,0,0,0,1,0,0,0
182,full_active,0,0,0,114,"(100,150]",12,"[10,100)",0,0,322,181-365,1,3,24,922,1,0,0,36,135,1,3,0,0,0,0,0,0,0
183,full_active,0,0,0,84,"(50,100]",7,"[1,10)",3,"[1,5)",250,181-365,1,6,24,888,2,0,0,11,242,5,2,0,0,0,0,0,0,0
184,high_active,0,0,0,1,"(0,10]",0,0,0,0,59,31-60,1,1,13,535,0,0,0,12,329,1,0,0,1,0,0,0,0,0
185,UNKNOWN,0,0,0,2,"(0,10]",0,0,0,0,246,181-365,0,1,24,857,0,0,0,40,92,4,2,0,0,0,0,0,0,0
186,full_active,0,0,0,12,"(10,50]",4,"[1,10)",1,"[1,5)",185,91-180,0,1,25,1002,2,0,1,6,30,1,2,0,0,1,0,0,0,0
187,full_active,0,0,0,22,"(10,50]",1,"[1,10)",0,0,354,181-365,0,2,17,653,2,0,1,3,297,4,2,0,0,0,0,0,0,0
188,full_active,0,0,0,1698,500+,14,"[10,100)",12,"[5,30)",204,181-365,0,6,17,674,1,0,0,34,15,3,2,0,1,0,0,0,0,0
189,full_active,0,0,0,9,"(0,10]",0,0,0,0,196,91-180,0,1,10,960,0,0,0,11,290,6,2,0,1,0,0,0,0,0
190,full_active,0,0,1,45,"(10,50]",0,0,0,0,219,181-365,0,3,25,984,2,0,1,19,140,5,2,0,1,1,0,0,0,0
191,full_active,0,0,0,6,"(0,10]",0,0,0,0,217,181-365,0,1,25,1001,2,0,0,34,218,6,0,0,,,,,,
192,full_active,0,0,0,1,"(0,10]",2,"[1,10)",0,0,155,91-180,0,2,25,1041,0,0,0,12,334,1,2,0,0,0,0,0,0,0
193,full_active,0,0,0,23,"(10,50]",6,"[1,10)",1,"[1,5)",316,181-365,1,3,24,883,1,0,1,6,14,4,4,0,0,0,0,0,0,0
194,full_active,0,0,0,11,"(0,10]",2,"[1,10)",0,0,83,91-180,1,5,25,981,1,0,0,25,322,6,2,0,0,1,0,0,0,0
195,full_active,0,0,0,49,"(50,100]",4,"[1,10)",1,"[1,5)",86,61-90,0,6,25,1043,0,0,0,11,141,3,0,0,0,0,0,0,0,0
196,full_active,0,0,1,12,"(10,50]",0,0,0,0,353,181-365,1,1,25,1029,0,0,1,7,276,1,0,0,0,0,0,0,0,0
197,full_active,0,0,0,1343,500+,2,"[1,10)",1,"[1,5)",270,181-365,0,6,24,818,1,0,1,46,166,4,4,0,1,0,0,0,0,0
198,full_active,0,0,1,49,"(10,50]",26,"[10,100)",21,"[5,30)",142,91-180,1,4,5,109,0,0,0,13,120,3,4,0,1,0,0,0,1,1
199,high_active,0,0,0,4,"(0,10]",0,0,0,0,102,91-180,0,2,23,971,,0,1,6,123,2,2,0,0,0,0,0,0,0
200,full_active,0,0,0,155,"(100,150]",1,"[1,10)",0,0,564,366-730,0,3,6,71,0,0,0,11,129,3,0,0,0,0,0,0,0,0
201,full_active,0,0,0,1999,500+,14,"[10,100)",2,"[1,5)",281,181-365,0,6,8,202,1,0,1,3,297,4,2,0,1,0,1,0,0,0
202,full_active,0,0,0,197,"(150,250]",6,"[1,10)",0,0,473,366-730,0,6,17,624,1,0,0,25,164,1,3,0,0,0,0,0,0,0
203,full_active,0,0,1,14,"(10,50]",3,"[1,10)",0,0,224,181-365,1,3,17,694,2,0,1,15,333,3,2,0,1,0,1,0,0,0
204,high_active,0,0,0,2,"(0,10]",0,0,0,0,250,181-365,1,1,10,508,0,0,0,34,198,6,2,0,0,0,0,0,0,0
205,full_active,0,0,0,68,"(50,100]",5,"[1,10)",0,0,103,91-180,1,5,24,849,2,0,0,34,224,5,4,0,0,0,0,0,0,0
206,high_active,0,0,0,7,"(0,10]",0,0,0,0,59,31-60,0,2,17,648,2,0,0,13,225,3,4,0,0,0,0,0,0,0
207,full_active,0,0,1,480,"(250,500]",15,"[10,100)",1,"[1,5)",290,181-365,0,6,17,659,1,0,0,34,218,6,2,0,0,1,0,0,0,0
208,high_active,0,0,0,8,"(0,10]",0,0,0,0,41,31-60,0,1,17,611,1,0,0,13,102,3,4,0,0,0,0,0,0,0
209,full_active,0,0,0,62,"(50,100]",3,"[1,10)",2,"[1,5)",185,181-365,1,1,8,123,2,0,0,44,27,6,0,0,0,0,0,0,0,0
210,full_active,0,0,0,60,"(50,100]",1,"[1,10)",0,0,81,91-180,0,4,17,614,1,0,0,21,232,1,2,0,0,0,1,0,0,0
211,full_active,0,0,0,11,"(10,50]",0,0,0,0,207,181-365,0,3,8,347,0,0,0,34,224,5,3,0,1,0,0,0,0,0
212,full_active,0,0,0,11,"(0,10]",1,"[1,10)",0,0,929,730+,0,2,25,1019,0,0,1,3,297,4,3,0,1,0,0,1,0,0
213,full_active,0,0,0,194,"(150,250]",8,"[1,10)",2,"[1,5)",321,181-365,0,1,23,265,,0,0,2,51,2,0,0,0,0,0,0,0,0
214,full_active,0,0,0,23,"(10,50]",9,"[1,10)",3,"[1,5)",274,181-365,1,5,1,451,2,0,1,3,297,4,0,2,1,0,0,0,0,0
215,full_active,0,0,0,8,"(0,10]",1,"[1,10)",0,0,143,91-180,0,3,1,453,2,0,1,35,11,2,0,2,1,0,0,0,0,0
216,full_active,0,0,0,32,"(10,50]",13,"[10,100)",2,"[1,5)",910,730+,0,3,25,976,1,0,0,21,84,1,2,0,0,1,0,0,0,0
217,high_active,0,0,0,28,"(10,50]",0,0,0,0,1047,730+,1,4,1,440,5,0,1,19,59,5,2,2,1,0,0,0,0,0
218,full_active,0,0,0,6,"(0,10]",15,"[10,100)",4,"[1,5)",271,181-365,1,6,17,659,1,0,0,12,36,3,3,0,1,1,0,0,0,0
219,full_active,0,0,0,9,"(0,10]",6,"[1,10)",0,0,356,181-365,0,1,8,394,1,0,0,34,321,4,4,0,0,0,0,0,0,0
220,full_active,0,0,0,5,"(0,10]",0,0,0,0,81,31-60,0,1,24,882,1,0,0,11,267,1,3,0,0,0,0,0,0,0
221,full_active,0,0,0,18,"(10,50]",0,0,0,0,173,91-180,1,1,25,998,0,0,0,13,120,3,2,0,0,0,0,0,0,0
222,full_active,0,0,0,17,"(10,50]",0,0,0,0,390,366-730,0,1,25,1000,1,0,0,36,162,1,4,0,0,1,0,0,0,0
223,high_active,0,0,0,3,"(0,10]",0,0,0,0,78,31-60,0,1,25,992,2,0,1,6,144,6,4,0,1,0,0,0,0,0
224,full_active,0,0,0,7,"(0,10]",0,0,0,0,203,181-365,0,1,26,1062,0,0,1,19,140,5,2,0,0,0,0,0,0,0
225,full_active,0,0,0,562,"(250,500]",3,"[1,10)",0,0,211,181-365,0,6,10,508,0,0,0,34,197,5,2,0,0,0,0,0,0,0
226,full_active,0,0,0,29,"(10,50]",0,0,0,0,277,181-365,0,4,17,660,1,0,1,19,54,4,0,0,0,0,0,0,0,0
227,full_active,0,0,1,898,500+,5,"[1,10)",5,"[5,30)",299,181-365,1,4,8,395,2,0,1,20,107,3,2,0,1,0,0,0,0,0
228,full_active,0,0,0,28,"(10,50]",0,0,0,0,238,181-365,1,1,1,452,1,0,1,45,228,1,2,2,0,0,0,0,0,0
229,full_active,0,0,0,112,"(100,150]",6,"[1,10)",0,0,904,730+,1,6,8,157,0,0,1,46,166,4,2,0,0,0,0,0,0,0
230,full_active,0,0,0,270,"(250,500]",4,"[1,10)",0,0,248,181-365,0,1,25,998,0,0,0,11,290,6,2,0,1,0,0,0,0,0
231,full_active,0,0,0,1999,500+,2,"[1,10)",1,"[1,5)",147,91-180,0,4,24,916,1,0,0,44,27,6,2,0,0,0,0,0,0,0
232,full_active,0,0,0,18,"(10,50]",0,0,0,0,61,91-180,0,4,25,995,3,0,1,6,123,2,2,0,1,0,0,0,0,0
233,full_active,0,0,0,8,"(0,10]",0,0,0,0,219,181-365,1,4,18,597,2,0,1,19,54,4,0,0,0,0,0,0,0,0
234,full_active,0,0,0,19,"(10,50]",0,0,0,0,54,31-60,0,1,23,950,,0,1,6,123,2,4,0,0,0,0,0,0,0
235,full_active,0,0,0,13,"(10,50]",4,"[1,10)",0,0,790,730+,0,2,25,994,3,0,1,8,275,5,2,0,1,1,0,0,0,0
236,full_active,0,0,0,6,"(0,10]",0,0,0,0,326,181-365,1,1,1,427,3,0,1,20,278,6,2,1,0,0,0,0,0,0
237,UNKNOWN,0,0,0,2,"(0,10]",1,"[1,10)",1,"[1,5)",58,31-60,1,1,24,813,3,0,1,15,137,3,2,0,0,0,0,0,0,0
238,high_active,0,0,0,2,"(0,10]",0,0,0,0,154,91-180,0,1,1,452,1,0,1,4,98,6,0,2,0,0,0,0,0,0
239,full_active,0,0,0,1446,500+,0,0,0,0,359,181-365,1,4,24,919,1,0,0,25,265,1,2,0,0,0,0,0,0,0
240,full_active,0,0,0,45,"(10,50]",23,"[10,100)",23,"[5,30)",197,91-180,0,4,1,452,1,0,0,21,308,5,0,2,0,0,0,0,0,0
241,full_active,0,0,0,12,"(10,50]",0,0,0,0,45,31-60,1,1,21,773,1,0,1,6,184,6,2,0,0,0,0,0,0,0
242,high_active,0,0,1,2,"(0,10]",1,"[1,10)",0,0,98,61-90,0,1,10,506,0,0,1,7,165,1,2,0,0,0,0,0,0,0
243,full_active,0,0,0,6,"(0,10]",1,"[1,10)",0,0,107,91-180,0,1,8,288,1,0,0,25,188,4,2,0,1,0,0,0,0,0
244,full_active,0,0,0,117,"(100,150]",10,"[10,100)",3,"[1,5)",255,181-365,0,5,25,986,2,0,0,12,338,3,3,0,1,0,0,0,0,0
245,full_active,0,0,0,30,"(10,50]",0,0,0,0,255,181-365,0,3,25,1000,1,0,0,13,120,3,2,0,0,0,1,0,0,0
246,full_active,0,0,0,1462,500+,21,"[10,100)",11,"[5,30)",247,181-365,0,3,24,931,1,0,0,18,47,1,2,0,0,0,0,0,0,0
247,full_active,0,0,1,958,500+,2,"[1,10)",2,"[1,5)",249,181-365,0,6,8,137,1,0,0,12,77,5,2,0,1,1,0,0,0,0
248,full_active,0,0,0,51,"(50,100]",0,0,0,0,113,61-90,0,1,24,882,1,0,0,21,280,1,0,0,0,0,0,0,0,0
249,high_active,0,0,0,101,"(100,150]",9,"[1,10)",1,"[1,5)",221,181-365,1,2,22,792,1,0,1,3,297,4,2,0,0,0,0,0,0,0
250,full_active,0,0,0,118,"(100,150]",2,"[1,10)",2,"[1,5)",137,91-180,0,3,8,218,1,0,0,13,70,3,3,0,0,0,0,0,0,0
251,full_active,0,0,0,20,"(10,50]",8,"[1,10)",0,0,74,31-60,0,5,26,1067,0,0,0,21,308,5,4,0,0,0,1,0,0,0
252,full_active,0,0,0,55,"(50,100]",1,"[1,10)",0,0,950,730+,0,5,17,647,2,0,0,25,322,6,2,0,1,0,0,0,0,0
253,full_active,0,0,1,91,"(50,100]",71,"[10,100)",30,"[30,60)",976,730+,0,3,1,454,2,0,0,11,242,5,3,2,0,0,0,0,0,0
254,full_active,0,0,1,673,500+,1,"[1,10)",0,0,204,181-365,0,4,8,240,1,0,1,16,291,3,4,0,0,0,0,0,0,0
255,full_active,0,0,0,693,500+,5,"[1,10)",5,"[5,30)",320,181-365,0,6,8,355,0,0,1,15,333,3,2,0,0,0,0,0,0,0
256,full_active,0,0,0,134,"(100,150]",3,"[1,10)",0,0,341,181-365,0,3,8,135,1,0,0,2,51,2,0,0,0,0,0,0,0,0
257,full_active,0,0,0,1,"(0,10]",0,0,0,0,208,181-365,0,1,8,189,1,0,1,16,96,3,3,0,0,0,1,0,0,0
258,full_active,0,0,1,1766,500+,1050,"[1k,5k)",941,250+,346,181-365,1,6,17,629,2,0,0,25,90,5,2,0,0,0,0,0,0,0
259,high_active,0,0,0,2,"(0,10]",2,"[1,10)",0,0,104,91-180,1,1,13,567,1,0,1,37,139,4,2,0,0,0,0,0,0,0
260,full_active,0,0,0,31,"(10,50]",0,0,0,0,361,181-365,0,1,25,1025,0,0,1,0,325,6,4,0,0,0,0,0,0,0
261,full_active,0,0,0,32,"(10,50]",3,"[1,10)",0,0,1124,730+,1,4,25,1009,1,0,1,4,57,6,4,0,0,0,0,0,0,0
262,full_active,0,0,0,78,"(50,100]",1,"[1,10)",1,"[1,5)",58,61-90,0,1,25,954,0,0,1,4,9,6,2,0,1,0,0,0,0,0
263,full_active,0,0,0,172,"(150,250]",2,"[1,10)",0,0,352,181-365,0,1,25,1024,0,0,0,25,188,4,2,0,0,1,0,0,0,0
264,full_active,0,0,0,413,"(250,500]",20,"[10,100)",10,"[5,30)",447,366-730,1,4,24,845,4,0,0,36,315,1,2,0,1,1,0,0,0,0
265,full_active,0,0,1,67,"(50,100]",17,"[10,100)",16,"[5,30)",238,181-365,0,1,13,561,0,0,1,4,9,6,3,0,0,0,1,0,0,0
266,full_active,0,0,0,679,500+,56,"[10,100)",4,"[1,5)",298,181-365,0,6,24,910,1,0,0,21,308,5,4,0,0,0,0,0,0,0
267,full_active,0,0,0,9,"(0,10]",1,"[1,10)",0,0,166,91-180,0,1,8,198,0,0,1,6,123,2,2,0,0,0,0,0,0,0
268,full_active,0,0,1,1999,500+,10,"[1,10)",4,"[1,5)",227,181-365,0,6,24,928,1,0,0,21,84,1,2,0,1,1,0,0,0,0
269,high_active,0,0,0,532,500+,5,"[1,10)",0,0,349,181-365,1,3,25,978,1,0,1,15,179,4,0,0,1,0,0,0,0,0
270,full_active,0,0,0,133,"(100,150]",15,"[10,100)",14,"[5,30)",152,91-180,0,4,8,363,2,0,1,37,139,4,0,0,0,0,0,0,0,0
271,high_active,0,0,0,59,"(50,100]",5,"[1,10)",1,"[1,5)",320,181-365,0,3,6,56,0,0,0,36,158,1,3,0,0,0,0,0,0,0
272,full_active,0,0,0,16,"(10,50]",9,"[1,10)",0,0,322,181-365,0,2,8,123,2,0,0,2,51,2,0,0,0,0,1,0,0,0
273,full_active,0,0,0,18,"(10,50]",5,"[1,10)",4,"[1,5)",158,91-180,0,1,25,1020,0,0,0,11,38,6,2,0,0,0,0,0,0,0
274,full_active,0,0,0,15,"(10,50]",0,0,0,0,91,91-180,1,1,25,1044,1,0,1,16,309,4,4,0,0,0,0,0,0,0
275,full_active,0,0,1,67,"(50,100]",0,0,0,0,160,181-365,0,1,25,1028,0,0,0,34,218,6,2,0,1,0,0,0,0,0
276,high_active,0,0,0,10,"(10,50]",0,0,0,0,344,181-365,0,1,24,918,1,0,1,46,99,4,2,0,0,1,0,0,1,0
277,full_active,0,0,0,23,"(10,50]",3,"[1,10)",0,0,96,61-90,0,4,8,347,0,0,0,2,51,2,2,0,0,0,0,0,0,0
278,full_active,0,0,0,231,"(150,250]",10,"[10,100)",7,"[5,30)",261,181-365,0,5,8,331,1,0,1,37,139,4,3,0,0,0,0,0,0,0
279,full_active,0,0,0,20,"(10,50]",7,"[1,10)",0,0,157,91-180,1,1,25,1050,1,0,0,40,92,4,2,0,0,0,0,0,0,0
280,full_active,0,0,0,15,"(10,50]",3,"[1,10)",0,0,651,366-730,1,3,24,859,1,0,1,6,14,4,4,0,1,0,0,0,0,0
281,full_active,0,0,1,111,"(100,150]",20,"[10,100)",0,0,298,181-365,1,2,8,150,0,0,0,40,92,4,0,0,0,0,0,0,0,0
282,full_active,0,0,0,151,"(150,250]",0,0,0,0,335,181-365,1,4,25,964,0,0,1,37,139,4,2,0,1,0,0,0,0,0
283,high_active,0,0,0,6,"(0,10]",0,0,0,0,1106,730+,0,1,13,557,0,0,1,20,65,3,4,0,1,0,0,0,0,0
284,full_active,0,0,1,15,"(10,50]",12,"[10,100)",6,"[5,30)",639,366-730,0,3,25,1042,0,0,0,13,273,3,3,0,0,0,0,0,0,0
285,full_active,0,0,1,10,"(0,10]",3,"[1,10)",2,"[1,5)",276,181-365,1,5,8,203,0,0,0,25,90,5,2,0,1,0,0,0,0,0
286,full_active,0,0,0,4,"(0,10]",0,0,0,0,116,91-180,0,1,1,452,1,0,1,46,166,4,0,2,0,0,0,0,0,0
287,full_active,0,0,0,200,"(100,150]",1,"[1,10)",0,0,196,181-365,0,1,17,696,2,0,1,37,122,1,2,0,0,0,0,0,0,0
288,full_active,0,0,1,95,"(100,150]",8,"[1,10)",3,"[1,5)",161,91-180,1,3,17,605,0,0,1,15,179,4,3,0,1,0,0,0,0,0
289,full_active,0,0,1,216,"(150,250]",11,"[10,100)",7,"[5,30)",418,366-730,1,6,24,834,1,0,0,12,338,3,2,0,0,0,0,0,0,0
290,full_active,0,0,0,119,"(100,150]",1,"[1,10)",0,0,166,91-180,0,1,17,674,1,0,1,6,206,2,0,0,0,0,0,0,0,0
291,full_active,0,0,0,11,"(10,50]",2,"[1,10)",0,0,209,181-365,0,3,17,614,1,0,0,33,272,4,2,0,0,0,0,0,0,0
292,full_active,0,0,1,1480,500+,10,"[10,100)",10,"[5,30)",74,61-90,0,1,17,674,1,0,1,15,97,3,2,0,1,0,0,0,0,0
293,full_active,0,0,1,46,"(10,50]",6,"[1,10)",2,"[1,5)",225,181-365,1,1,25,1043,0,0,1,4,192,5,2,0,0,0,0,0,0,0
294,full_active,0,0,0,19,"(10,50]",4,"[1,10)",0,0,334,181-365,1,2,25,1032,0,0,1,37,134,3,2,0,0,0,0,0,0,0
295,full_active,0,0,1,184,"(100,150]",5,"[1,10)",3,"[1,5)",955,730+,1,3,24,865,2,0,1,19,54,4,2,0,,,,,,
296,high_active,0,0,0,48,"(10,50]",5,"[1,10)",3,"[1,5)",271,181-365,0,3,1,453,2,0,1,8,275,5,2,2,0,0,0,0,0,0
297,full_active,0,0,0,1,"(0,10]",0,0,0,0,847,730+,1,1,13,549,0,0,1,35,11,2,2,0,1,0,0,1,0,0
298,high_active,0,0,0,1,"(0,10]",3,"[1,10)",0,0,69,31-60,0,1,8,156,0,0,0,11,245,6,4,0,0,0,0,0,0,0
299,full_active,0,0,0,107,"(50,100]",0,0,0,0,156,91-180,0,2,24,886,1,0,1,20,160,3,2,0,0,0,0,0,0,0
300,full_active,0,0,0,106,"(100,150]",44,"[10,100)",36,"[30,60)",227,181-365,0,3,8,387,2,0,0,25,322,6,2,0,0,0,0,0,0,0
301,full_active,0,0,0,11,"(10,50]",8,"[1,10)",0,0,218,181-365,0,3,25,963,2,0,1,46,247,5,2,0,1,0,0,0,0,0
302,full_active,0,0,0,15,"(10,50]",6,"[1,10)",0,0,240,181-365,0,1,25,981,1,0,0,12,338,3,3,0,0,0,0,0,0,0
303,full_active,0,0,0,297,"(250,500]",1,"[1,10)",0,0,178,181-365,0,6,24,934,1,0,1,37,253,1,3,0,1,0,1,0,0,0
304,full_active,0,0,0,8,"(0,10]",13,"[10,100)",0,0,356,181-365,0,4,8,251,1,0,1,8,336,3,2,0,1,0,0,0,0,0
305,full_active,0,0,0,32,"(10,50]",3,"[1,10)",1,"[1,5)",208,181-365,0,1,25,1028,0,0,0,34,193,6,3,0,0,0,0,0,0,0
306,full_active,0,0,1,155,"(150,250]",12,"[10,100)",10,"[5,30)",294,181-365,0,5,10,468,0,0,0,25,188,4,2,0,0,0,0,0,0,0
307,high_active,0,0,1,1479,500+,8,"[1,10)",6,"[5,30)",325,181-365,1,2,25,986,2,0,1,15,179,4,2,0,0,0,0,0,0,0
308,full_active,0,0,0,18,"(10,50]",0,0,0,0,327,181-365,0,3,25,1023,0,0,0,11,189,6,2,0,0,0,0,0,0,0
309,full_active,0,0,0,49,"(50,100]",8,"[1,10)",6,"[5,30)",191,181-365,0,6,24,891,2,0,0,21,127,3,2,0,0,1,0,0,0,0
310,full_active,0,0,0,92,"(50,100]",2,"[1,10)",2,"[1,5)",338,181-365,0,6,6,68,1,0,1,19,54,4,2,0,0,0,0,0,0,0
311,full_active,0,0,0,111,"(100,150]",0,0,0,0,225,181-365,0,6,8,204,1,0,0,13,196,6,2,0,1,0,0,0,0,0
312,full_active,0,0,0,6,"(0,10]",0,0,0,0,22,15-30,1,1,17,647,2,0,0,11,38,6,4,0,0,0,0,0,0,0
313,full_active,0,0,0,441,"(250,500]",2,"[1,10)",0,0,346,181-365,0,6,17,671,1,0,0,25,164,1,3,0,0,0,0,0,0,0
314,full_active,0,0,0,7,"(0,10]",0,0,0,0,30,31-60,0,1,8,139,0,0,1,7,170,6,3,0,1,0,0,0,0,0
315,full_active,0,0,1,102,"(100,150]",4,"[1,10)",0,0,359,181-365,1,3,24,836,1,0,0,36,19,3,4,0,1,0,0,0,0,0
316,full_active,0,0,0,253,"(150,250]",5,"[1,10)",3,"[1,5)",253,181-365,0,5,8,154,2,0,1,19,54,4,2,0,0,0,0,0,0,0
317,full_active,0,0,0,9,"(0,10]",0,0,0,0,186,91-180,0,1,10,960,0,0,0,11,290,6,2,0,1,0,0,0,0,0
318,full_active,0,0,0,46,"(10,50]",4,"[1,10)",0,0,327,181-365,0,1,26,1071,1,0,0,2,51,2,0,0,0,0,0,0,0,0
319,full_active,0,0,0,154,"(150,250]",0,0,0,0,480,366-730,1,4,25,1043,1,0,1,45,89,3,3,0,0,0,0,0,0,0
320,full_active,0,0,0,47,"(10,50]",1,"[1,10)",0,0,71,61-90,1,4,8,219,4,0,0,5,46,5,2,0,1,0,0,0,0,0
321,full_active,0,0,0,143,"(100,150]",1,"[1,10)",0,0,312,181-365,0,5,25,1043,0,0,0,40,92,4,0,0,1,0,0,0,0,0
322,full_active,0,0,0,129,"(100,150]",1,"[1,10)",0,0,558,366-730,0,6,8,231,2,0,1,35,11,2,2,0,1,1,0,0,0,0
323,high_active,0,0,0,2,"(0,10]",0,0,0,0,56,31-60,1,2,21,751,3,0,1,26,222,5,2,0,0,0,0,0,0,0
324,high_active,0,0,0,1,"(0,10]",2,"[1,10)",0,0,148,91-180,0,2,13,538,0,0,0,12,338,3,2,0,0,0,0,0,0,0
325,full_active,0,0,1,1465,500+,62,"[10,100)",38,"[30,60)",563,366-730,0,6,24,834,1,0,0,21,308,5,3,0,0,0,0,0,0,0
326,full_active,0,0,0,167,"(150,250]",1,"[1,10)",0,0,144,91-180,1,6,24,811,1,0,0,12,88,6,2,0,0,0,1,0,0,0
327,full_active,0,0,0,126,"(100,150]",0,0,0,0,192,181-365,0,4,8,288,1,0,0,12,88,6,2,0,1,0,0,0,0,0
328,full_active,0,0,0,119,"(100,150]",10,"[10,100)",5,"[5,30)",298,181-365,1,4,25,993,1,0,1,6,123,2,2,0,0,0,0,0,0,0
329,full_active,0,0,1,46,"(10,50]",0,0,0,0,83,61-90,1,3,21,745,1,0,1,37,139,4,4,0,0,0,0,0,0,0
330,full_active,0,0,0,194,"(150,250]",0,0,0,0,53,31-60,1,1,8,304,0,0,1,6,35,5,2,0,0,0,0,0,0,0
331,full_active,0,0,1,104,"(100,150]",7,"[1,10)",4,"[1,5)",773,730+,1,3,8,288,1,0,1,3,297,4,2,0,,,,,,
332,full_active,0,0,0,36,"(10,50]",0,0,0,0,84,61-90,0,1,8,285,0,0,1,3,297,4,2,0,0,0,0,0,0,0
333,full_active,0,0,0,355,"(250,500]",8,"[1,10)",1,"[1,5)",185,91-180,0,5,8,392,2,0,1,35,11,2,2,0,1,0,0,0,0,0
334,full_active,0,0,0,1612,500+,32,"[10,100)",21,"[5,30)",250,181-365,0,1,17,662,1,0,0,33,75,6,4,0,1,0,1,0,0,0
335,full_active,0,0,1,47,"(10,50]",11,"[1,10)",0,0,1451,730+,0,3,13,530,0,0,0,2,51,2,3,0,0,0,0,0,0,0
336,full_active,0,0,0,12,"(10,50]",0,0,0,0,79,91-180,1,4,8,231,2,0,0,25,90,5,2,0,0,0,0,0,0,0
337,full_active,0,0,1,21,"(10,50]",3,"[1,10)",0,0,211,181-365,1,5,8,386,2,0,1,16,309,4,4,0,0,0,0,0,0,0
338,full_active,0,0,0,102,"(50,100]",6,"[1,10)",3,"[1,5)",295,181-365,1,2,8,311,0,0,1,10,22,1,3,0,0,0,0,0,0,0
339,full_active,0,0,0,45,"(10,50]",3,"[1,10)",2,"[1,5)",536,366-730,0,1,17,684,3,0,1,6,144,6,0,0,1,1,0,0,0,0
340,high_active,0,0,0,3,"(0,10]",4,"[1,10)",0,0,222,181-365,1,2,21,748,2,0,1,6,213,6,3,0,1,0,0,0,0,0
341,full_active,0,0,0,46,"(10,50]",17,"[10,100)",0,0,311,181-365,1,4,8,387,2,0,0,25,322,6,2,0,1,0,0,0,0,0
342,full_active,0,0,0,1,"(0,10]",0,0,0,0,45,31-60,1,1,1,447,3,0,1,4,339,6,0,2,0,0,0,0,0,0
343,full_active,0,0,0,40,"(10,50]",1,"[1,10)",1,"[1,5)",167,91-180,0,4,1,455,4,0,0,13,292,4,2,2,1,0,1,0,0,0
344,full_active,0,0,1,453,"(250,500]",11,"[10,100)",1,"[1,5)",403,366-730,0,6,24,887,2,0,0,18,317,1,3,0,1,0,0,0,0,0
345,full_active,0,0,0,8,"(0,10]",2,"[1,10)",0,0,307,181-365,1,1,25,1025,0,0,0,25,322,6,2,0,0,0,0,0,0,0
346,full_active,0,0,0,8,"(0,10]",0,0,0,0,166,91-180,0,1,8,329,1,0,1,20,58,5,2,0,1,0,0,0,0,0
347,full_active,0,0,0,106,"(50,100]",16,"[10,100)",15,"[5,30)",248,181-365,0,5,0,7,1,0,0,2,51,2,2,0,0,0,0,0,0,0
348,full_active,0,0,0,32,"(10,50]",0,0,0,0,31,15-30,0,1,23,54,,0,1,4,217,6,3,0,0,0,0,0,0,0
349,high_active,0,0,1,1362,500+,19,"[10,100)",8,"[5,30)",358,181-365,1,1,25,1040,0,0,1,7,227,3,2,0,0,0,0,0,0,0
350,full_active,0,0,1,68,"(50,100]",42,"[10,100)",39,"[30,60)",460,366-730,1,1,25,1027,0,0,1,4,192,5,4,0,1,1,0,0,0,0
351,full_active,0,0,0,21,"(10,50]",0,0,0,0,165,91-180,0,3,8,318,1,0,1,7,274,1,3,0,0,0,0,0,0,0
352,full_active,0,0,0,33,"(10,50]",1,"[1,10)",1,"[1,5)",112,91-180,0,2,13,549,0,0,0,13,292,4,2,0,1,0,0,0,0,0
353,full_active,0,0,0,69,"(50,100]",0,0,0,0,177,91-180,1,4,24,891,2,0,1,7,172,6,3,0,1,0,0,0,0,0
354,full_active,0,0,1,2007,500+,12,"[10,100)",8,"[5,30)",715,366-730,1,6,8,160,0,0,1,35,11,2,2,0,1,0,0,0,0,0
355,full_active,0,0,0,45,"(10,50]",0,0,0,0,45,31-60,1,2,6,72,0,0,1,16,112,6,0,0,0,0,0,0,0,0
356,full_active,0,0,0,16,"(10,50]",20,"[10,100)",2,"[1,5)",370,181-365,1,1,8,186,3,0,0,33,272,4,2,0,0,0,0,0,0,0
357,full_active,0,0,0,3,"(0,10]",3,"[1,10)",0,0,110,91-180,0,1,8,191,1,0,0,34,193,6,2,0,0,0,0,0,0,0
